iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,tests_per_case,positive_rate,tests_units,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
USA,North America,United States,4/14/2020,582594,25023,30628.286,23649,1541,1808.571,1760.089,75.598,92.532,71.447,4.656,5.464,149153,3598684,10.872,0.451,181305,0.548,5.92,0.169,tests performed,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,4/15/2020,609516,26922,30101,26057,2408,1880.286,1841.423,81.335,90.939,78.721,7.275,5.681,180528,3779212,11.417,0.545,157653,0.476,5.237,0.191,tests performed,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,4/16/2020,639664,30148,29647.429,30985,4928,2309.714,1932.504,91.081,89.569,93.61,14.888,6.978,177544,3956756,11.954,0.536,159269,0.481,5.372,0.186,tests performed,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,4/17/2020,671331,31667,29328.286,33284,2299,2370.571,2028.174,95.67,88.604,100.555,6.946,7.162,176130,4132886,12.486,0.532,159745,0.483,5.447,0.184,tests performed,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,4/18/2020,702164,30833,28657.714,37054,3770,2611,2121.324,93.15,86.579,111.945,11.39,7.888,174378,4307264,13.013,0.527,155134,0.469,5.413,0.185,tests performed,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,4/19/2020,735086,32922,29305,38910,1856,2614.571,2220.786,99.461,88.534,117.552,5.607,7.899,133900,4441164,13.417,0.405,157168,0.475,5.363,0.186,tests performed,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,4/20/2020,759687,24601,28873.714,40682,1772,2653.429,2295.109,74.323,87.231,122.905,5.353,8.016,156261,4597425,13.889,0.472,163985,0.495,5.679,0.176,tests performed,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,4/21/2020,787752,28065,29308.286,42539,1857,2698.571,2379.896,84.788,88.544,128.516,5.61,8.153,216637,4814062,14.544,0.654,173625,0.525,5.924,0.169,tests performed,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,4/22/2020,825041,37289,30789.286,45063,2524,2715.143,2492.551,112.655,93.018,136.141,7.625,8.203,223118,5037180,15.218,0.674,179710,0.543,5.837,0.171,tests performed,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,4/23/2020,842629,17588,28995,46784,1721,2257,2545.687,53.136,87.597,141.34,5.199,6.819,216465,5253645,15.872,0.654,185270,0.56,6.39,0.157,tests performed,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,4/24/2020,869172,26543,28263,49963,3179,2382.714,2625.876,80.19,85.386,150.944,9.604,7.198,246199,5499844,16.616,0.744,195280,0.59,6.909,0.145,tests performed,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,4/25/2020,890524,21352,26908.571,51017,1054,1994.714,2690.383,64.507,81.294,154.129,3.184,6.026,214549,5714393,17.264,0.648,201018,0.607,7.47,0.134,tests performed,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,4/26/2020,939053,48529,29138.143,53189,2172,2039.857,2836.995,146.612,88.03,160.691,6.562,6.163,199164,5913557,17.866,0.602,210342,0.635,7.219,0.139,tests performed,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,4/27/2020,965910,26857,29460.429,54876,1687,2027.714,2918.134,81.138,89.004,165.787,5.097,6.126,216194,6129751,18.519,0.653,218904,0.661,7.43,0.135,tests performed,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,4/28/2020,988451,22541,28671.286,56245,1369,1958,2986.233,68.099,86.62,169.923,4.136,5.915,245789,6375540,19.261,0.743,223068,0.674,7.78,0.129,tests performed,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,4/29/2020,1012583,24132,26791.714,58355,2110,1898.857,3059.139,72.906,80.941,176.298,6.375,5.737,289655,6665195,20.136,0.875,232574,0.703,8.681,0.115,tests performed,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,4/30/2020,1039909,27326,28182.857,60966,2611,2026,3141.694,82.555,85.144,184.186,7.888,6.121,307879,6973074,21.067,0.93,245633,0.742,8.716,0.115,tests performed,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,5/1/2020,1069826,29917,28664.857,63006,2040,1863.286,3232.077,90.383,86.6,190.349,6.163,5.629,292719,7265793,21.951,0.884,252278,0.762,8.801,0.114,tests performed,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,5/2/2020,1103781,33955,30465.286,65068,2062,2007.286,3334.659,102.582,92.039,196.578,6.23,6.064,279248,7545041,22.795,0.844,261521,0.79,8.584,0.116,tests performed,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,5/3/2020,1133069,29288,27716.571,66385,1317,1885.143,3423.142,88.483,83.735,200.557,3.979,5.695,187949,7732990,23.362,0.568,259919,0.785,9.378,0.107,tests performed,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,5/4/2020,1158041,24972,27447.286,67682,1297,1829.429,3498.585,75.444,82.922,204.476,3.918,5.527,210335,7943325,23.998,0.635,259082,0.783,9.439,0.106,tests performed,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,5/5/2020,1180634,22593,27454.714,68934,1252,1812.714,3566.842,68.256,82.944,208.258,3.782,5.476,349439,8292764,25.053,1.056,273889,0.827,9.976,0.1,tests performed,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,5/6/2020,1204475,23841,27413.143,71078,2144,1817.571,3638.868,72.027,82.819,214.735,6.477,5.491,310934,8603698,25.993,0.939,276929,0.837,10.102,0.099,tests performed,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,5/7/2020,1228603,24128,26956.286,73431,2353,1780.714,3711.762,72.894,81.438,221.844,7.109,5.38,366345,8970043,27.1,1.107,285281,0.862,10.583,0.094,tests performed,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,5/8/2020,1256972,28369,26735.143,75670,2239,1809.143,3797.468,85.706,80.77,228.608,6.764,5.466,396955,9366998,28.299,1.199,300172,0.907,11.228,0.089,tests performed,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,5/9/2020,1283929,26957,25735.429,77180,1510,1730.286,3878.909,81.44,77.75,233.17,4.562,5.227,315945,9682943,29.253,0.955,305415,0.923,11.867,0.084,tests performed,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,5/10/2020,1309541,25612,25210.286,78794,1614,1772.714,3956.286,77.377,76.163,238.046,4.876,5.356,214918,9897861,29.903,0.649,309267,0.934,12.267,0.082,tests performed,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,5/11/2020,1329799,20258,24536.857,79528,734,1692.286,4017.488,61.202,74.129,240.264,2.218,5.113,350182,10248043,30.961,1.058,329245,0.995,13.418,0.075,tests performed,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,5/12/2020,1347916,18117,23897.429,80684,1156,1678.571,4072.221,54.734,72.197,243.756,3.492,5.071,405028,10653071,32.184,1.224,337187,1.019,14.11,0.071,tests performed,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,5/13/2020,1369964,22048,23641.286,82387,1703,1615.571,4138.831,66.61,71.423,248.901,5.145,4.881,421572,11074643,33.458,1.274,352992,1.066,14.931,0.067,tests performed,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,5/14/2020,1390746,20782,23163.286,84133,1746,1528.857,4201.616,62.785,69.979,254.176,5.275,4.619,430373,11505016,34.758,1.3,362139,1.094,15.634,0.064,tests performed,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,5/15/2020,1417889,27143,22988.143,85906,1773,1462.286,4283.618,82.002,69.45,259.533,5.356,4.418,426324,11931340,36.046,1.288,366335,1.107,15.936,0.063,tests performed,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,5/16/2020,1443397,25508,22781.143,87568,1662,1484,4360.681,77.063,68.825,264.554,5.021,4.483,362589,12293929,37.141,1.095,372998,1.127,16.373,0.061,tests performed,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,5/17/2020,1467884,24487,22620.429,88754,1186,1422.857,4434.659,73.978,68.339,268.137,3.583,4.299,302459,12596388,38.055,0.914,385504,1.165,17.042,0.059,tests performed,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,5/18/2020,1486757,18873,22422.571,89562,808,1433.429,4491.677,57.018,67.741,270.578,2.441,4.331,328354,12924742,39.047,0.992,382386,1.155,17.054,0.059,tests performed,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,5/19/2020,1508598,21841,22954.571,90353,791,1381.286,4557.661,65.984,69.349,272.968,2.39,4.173,452106,13376848,40.413,1.366,389111,1.176,16.951,0.059,tests performed,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,5/20/2020,1528568,19970,22657.714,91921,1568,1362,4617.993,60.332,68.452,277.705,4.737,4.115,410386,13787234,41.653,1.24,387513,1.171,17.103,0.058,tests performed,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,5/21/2020,1551853,23285,23015.286,93439,1518,1329.429,4688.34,70.347,69.532,282.291,4.586,4.016,506777,14294011,43.184,1.531,398428,1.204,17.311,0.058,tests performed,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,5/22/2020,1577287,25434,22771.143,94702,1263,1256.571,4765.179,76.839,68.794,286.106,3.816,3.796,490351,14784362,44.665,1.481,407575,1.231,17.899,0.056,tests performed,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,5/23/2020,1601434,24147,22576.714,96007,1305,1205.571,4838.13,72.951,68.207,290.049,3.943,3.642,379935,15164297,45.813,1.148,410053,1.239,18.163,0.055,tests performed,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,5/24/2020,1622670,21236,22112.286,97087,1080,1190.429,4902.287,64.157,66.804,293.312,3.263,3.596,294681,15458978,46.703,0.89,408941,1.235,18.494,0.054,tests performed,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,5/25/2020,1643238,20568,22354.429,97720,633,1165.429,4964.426,62.138,67.535,295.224,1.912,3.521,394789,15853767,47.896,1.193,418432,1.264,18.718,0.053,tests performed,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,5/26/2020,1662302,19064,21957.714,98220,500,1123.857,5022.02,57.595,66.337,296.735,1.511,3.395,457684,16311451,49.279,1.383,419229,1.267,19.093,0.052,tests performed,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,5/27/2020,1681212,18910,21806.286,98916,696,999.286,5079.15,57.129,65.879,298.837,2.103,3.019,512534,16823985,50.827,1.548,433822,1.311,19.894,0.05,tests performed,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,5/28/2020,1699933,18721,21154.286,100442,1526,1000.429,5135.708,56.558,63.91,303.448,4.61,3.022,525878,17349863,52.416,1.589,436550,1.319,20.636,0.048,tests performed,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,5/29/2020,1721750,21817,20637.571,101617,1175,987.857,5201.62,65.912,62.349,306.998,3.55,2.984,509185,17859048,53.954,1.538,439241,1.327,21.284,0.047,tests performed,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,5/30/2020,1747087,25337,20807.571,102836,1219,975.571,5278.166,76.546,62.862,310.68,3.683,2.947,465241,18324289,55.36,1.406,451427,1.364,21.695,0.046,tests performed,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,5/31/2020,1770384,23297,21102,103781,945,956.286,5348.549,70.383,63.752,313.535,2.855,2.889,368778,18693067,56.474,1.114,462013,1.396,21.894,0.046,tests performed,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,6/1/2020,1790191,19807,20993.286,104383,602,951.857,5408.389,59.839,63.423,315.354,1.819,2.876,426594,19119661,57.763,1.289,466556,1.41,22.224,0.045,tests performed,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,6/2/2020,1811277,21086,21282.143,105147,764,989.571,5472.092,63.703,64.296,317.662,2.308,2.99,459250,19578911,59.15,1.387,466780,1.41,21.933,0.046,tests performed,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,6/3/2020,1831821,20544,21515.571,106181,1034,1037.857,5534.158,62.066,65.001,320.786,3.124,3.135,616110,20195021,61.012,1.861,481577,1.455,22.383,0.045,tests performed,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,6/4/2020,1851520,19699,21655.286,107175,994,961.857,5593.671,59.513,65.423,323.789,3.003,2.906,596076,20791097,62.812,1.801,491605,1.485,22.701,0.044,tests performed,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,6/5/2020,1872660,21140,21558.571,108211,1036,942,5657.538,63.867,65.131,326.919,3.13,2.846,547901,21338998,64.468,1.655,497136,1.502,23.06,0.043,tests performed,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,6/6/2020,1897838,25178,21535.857,109143,932,901,5733.604,76.066,65.062,329.735,2.816,2.722,502462,21841460,65.986,1.518,502453,1.518,23.331,0.043,tests performed,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,6/7/2020,1920061,22223,21382.429,109802,659,860.143,5800.742,67.138,64.599,331.725,1.991,2.599,351173,22192633,67.047,1.061,499938,1.51,23.381,0.043,tests performed,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,6/8/2020,1942363,22302,21738.857,110514,712,875.857,5868.119,67.377,65.676,333.876,2.151,2.646,677841,22870474,69.095,2.048,535830,1.619,24.648,0.041,tests performed,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,6/9/2020,1961185,18822,21415.429,111007,493,837.143,5924.983,56.864,64.699,335.366,1.489,2.529,582648,23453122,70.855,1.76,553459,1.672,25.844,0.039,tests performed,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,6/10/2020,1979850,18665,21147,112006,999,832.143,5981.372,56.389,63.888,338.384,3.018,2.514,635681,24088803,72.775,1.92,556255,1.681,26.304,0.038,tests performed,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,6/11/2020,2000464,20614,21277.714,112924,918,821.286,6043.65,62.277,64.283,341.157,2.773,2.481,523868,24612671,74.358,1.583,545939,1.649,25.658,0.039,tests performed,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,6/12/2020,2023347,22883,21526.714,113820,896,801.286,6112.782,69.132,65.035,343.864,2.707,2.421,532457,25145128,75.967,1.609,543733,1.643,25.259,0.04,tests performed,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,6/13/2020,2048986,25639,21592.571,114669,849,789.429,6190.241,77.459,65.234,346.429,2.565,2.385,610214,25755342,77.81,1.844,559126,1.689,25.894,0.039,tests performed,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,6/14/2020,2074526,25540,22066.429,115436,767,804.857,6267.4,77.16,66.665,348.746,2.317,2.432,351087,26106429,78.871,1.061,559114,1.689,25.338,0.039,tests performed,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,6/15/2020,2094069,19543,21672.286,115732,296,745.429,6326.442,59.042,65.475,349.641,0.894,2.252,563949,26670378,80.575,1.704,542843,1.64,25.048,0.04,tests performed,68.98,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,6/16/2020,2114026,19957,21834.429,116127,395,731.429,6386.734,60.293,65.965,350.834,1.193,2.21,640022,27310400,82.508,1.934,551040,1.665,25.237,0.04,tests performed,68.98,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,6/17/2020,2137731,23705,22554.429,116963,836,708.143,6458.35,71.616,68.14,353.36,2.526,2.139,694694,28005094,84.607,2.099,559470,1.69,24.805,0.04,tests performed,68.98,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,6/18/2020,2163290,25559,23260.857,117717,754,684.714,6535.567,77.217,70.274,355.638,2.278,2.069,691634,28696728,86.696,2.09,583437,1.763,25.082,0.04,tests performed,68.98,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,6/19/2020,2191052,27762,23957.857,118434,717,659.143,6619.44,83.872,72.38,357.804,2.166,1.991,814452,29511180,89.157,2.461,623722,1.884,26.034,0.038,tests performed,68.98,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,6/20/2020,2220961,29909,24567.857,119112,678,634.714,6709.798,90.359,74.223,359.852,2.048,1.918,606075,30117255,90.988,1.831,623130,1.883,25.364,0.039,tests performed,68.98,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,6/21/2020,2255119,34158,25799,119719,607,611.857,6812.994,103.196,77.942,361.686,1.834,1.848,444452,30561707,92.331,1.343,636468,1.923,24.67,0.041,tests performed,68.98,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,6/22/2020,2280912,25793,26691.857,119975,256,606.143,6890.918,77.924,80.639,362.459,0.773,1.831,580402,31142109,94.084,1.753,638819,1.93,23.933,0.042,tests performed,68.98,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,6/23/2020,2312302,31390,28325.143,120402,427,610.714,6985.751,94.833,85.574,363.749,1.29,1.845,781077,31923186,96.444,2.36,658969,1.991,23.264,0.043,tests performed,68.98,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,6/24/2020,2347022,34720,29898.714,121228,826,609.286,7090.644,104.893,90.328,366.245,2.495,1.841,717219,32640405,98.611,2.167,662187,2.001,22.148,0.045,tests performed,68.98,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,6/25/2020,2381361,34339,31153,121979,751,608.857,7194.387,103.742,94.117,368.514,2.269,1.839,730898,33371303,100.819,2.208,667796,2.017,21.436,0.047,tests performed,68.98,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,6/26/2020,2422310,40949,33036.857,124416,2437,854.571,7318.099,123.712,99.808,375.876,7.362,2.582,766407,34137710,103.134,2.315,660933,1.997,20.006,0.05,tests performed,68.98,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,6/27/2020,2467837,45527,35268,125039,623,846.714,7455.641,137.543,106.549,377.758,1.882,2.558,656811,34794521,105.119,1.984,668181,2.019,18.946,0.053,tests performed,68.98,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,6/28/2020,2510323,42486,36457.714,125539,500,831.429,7583.997,128.355,110.143,379.269,1.511,2.512,483191,35277712,106.578,1.46,673715,2.035,18.479,0.054,tests performed,68.98,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,6/29/2020,2548996,38673,38297.714,125804,265,832.714,7700.833,116.836,115.702,380.069,0.801,2.516,755585,36033297,108.861,2.283,698741,2.111,18.245,0.055,tests performed,68.98,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,6/30/2020,2590552,41556,39750,126140,336,819.714,7826.379,125.546,120.09,381.085,1.015,2.476,858900,36892197,111.456,2.595,709859,2.145,17.858,0.056,tests performed,68.98,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,7/1/2020,2634432,43880,41058.571,127410,1270,883.143,7958.945,132.567,124.043,384.921,3.837,2.668,912158,37804355,114.212,2.756,737707,2.229,17.967,0.056,tests performed,68.98,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,7/2/2020,2686480,52048,43588.429,128062,652,869,8116.189,157.243,131.686,386.891,1.97,2.625,732953,38537308,116.426,2.214,738001,2.23,16.931,0.059,tests performed,68.98,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,7/3/2020,2739879,53399,45367,128740,678,617.714,8277.514,161.325,137.059,388.939,2.048,1.866,748730,39286038,118.688,2.262,735475,2.222,16.212,0.062,tests performed,68.98,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,7/4/2020,2794321,54442,46640.571,129434,694,627.857,8441.99,164.476,140.907,391.036,2.097,1.897,522968,39809006,120.268,1.58,716355,2.164,15.359,0.065,tests performed,68.98,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,7/5/2020,2839542,45221,47031.286,129676,242,591,8578.608,136.618,142.087,391.767,0.731,1.785,439630,40248636,121.596,1.328,710132,2.145,15.099,0.066,tests performed,68.98,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,7/6/2020,2888635,49093,48519.857,129947,271,591.857,8726.924,148.316,146.584,392.586,0.819,1.788,885788,41134424,124.272,2.676,728732,2.202,15.019,0.067,tests performed,68.98,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,7/7/2020,2938625,49990,49724.714,130306,359,595.143,8877.95,151.026,150.225,393.671,1.085,1.798,848421,41982845,126.835,2.563,727235,2.197,14.625,0.068,tests performed,68.98,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
